Country;Year;Code;Crisis;Advanced Market;Emerging Market;LIDC;Small Developing State;Years since last crisis;Current account balance (percent of GDP);General government gross debt (Percent of GDP);General government net debt (Percent of GDP);"LOG – Gross domestic product per capita, current prices Purchasing power parity; (international dollars)";"LOG – Gross domestic product, current prices Purchasing power parity; (international dollars)";Inflation, average consumer prices (Index);Inflation, average consumer prices (Percent change);Unemployment rate (Percent of total labor force);Age dependency ratio (% of working-age population);Agriculture, forestry, and fishing, value added (% of GDP);GDP growth (annual %);GDP per capita growth (annual %);Gross domestic savings (% of GDP);Inflation, consumer prices (annual %);Population density (people per sq. km of land area);Real interest rate (%);Short-term debt (% of total external debt);Short-term debt (% of total reserves);Trade (% of GDP);Urban population (% of total population)
Portugal;1999;PRT;0;1;0;0;0;67;-8,868;55,406;41,569;4,2920033980161;2,30135993410949;71,184;2,17;5,169;48,4335693328555;3,28917248565999;3,90657744;3,320509259;18,67744039;2,340094903;111,6702514;;;;63,31432982;53,743
Portugal;2000;PRT;0;1;0;0;0;68;-10,796;54,193;41,495;4,31494403090979;2,32735484688962;73,181;2,805;4,717;48,4396945199393;3,10974828415915;3,816178063;3,089054048;17,732882;2,853030393;112,4579016;;;;67,45299799;54,399
Portugal;2001;PRT;0;1;0;0;0;69;-10,449;57,38;44,375;4,32991811077837;2,34539137647751;76,408;4,41;4,801;48,6314650798448;2,96074957358316;1,943672296;1,227263423;17,94018883;4,369903306;113,2537923;;;;65,09195518;55,044
Portugal;2002;PRT;0;1;0;0;0;70;-8,383;60,044;46,33;4,33759202528545;2,35544385716554;79,236;3,701;5,779;48,9569925061401;2,72289086156617;0,7709240243;0,2205424882;17,74279455;3,600346583;113,8757486;;;;62,30825942;55,666
Portugal;2003;PRT;0;1;0;0;0;71;-6,634;63,897;49,978;4,34038918005468;2,35987151401177;81,801;3,237;7,038;49,2910374313109;2,65118079570935;-0,9305211926;-1,301742086;16,71014167;3,218990907;114,3040546;;;;61,13894749;56,287
Portugal;2004;PRT;0;1;0;0;0;72;-7,957;67,099;53,595;4,35855213485557;2,37907516272746;83,854;2,51;7,392;49,6619784620388;2,60214117997755;1,788735682;1,545620102;15,95383328;2,365362041;114,5777158;;;;63,20459367;56,907
Portugal;2005;PRT;0;1;0;0;0;73;-9,585;72,249;58,177;4,37454196128841;2,39586783123399;85,64;2,13;8,343;49,9714716189728;2,30349335448735;0,7818482159;0,5950387181;14,58244446;2,277163949;114,8281404;;;;62,94450456;57,522
Portugal;2006;PRT;1;1;0;0;0;74;-10,26;73,679;59,425;4,39395563648642;2,41606606017262;88,248;3,046;8,408;50,132428815677;2,25313751520814;1,625034176;1,441936413;15,09342909;3,107665459;115,0353996;;;;68,54705312;58,137
Portugal;2007;PRT;1;1;0;0;0;75;-9,62;72,728;60,54;4,41543479118097;2,43839835115366;90,386;2,422;8,722;50,2179257345572;1,99815593954667;2,506579646;2,305552113;15,5421378;2,453965281;115,2614409;;;;69,94611758;58,749
Portugal;2015;PRT;0;1;0;0;0;1;0,23;131,179;121,048;4,47230012734826;2,48757951903292;100;0,508;12,939;53,3458401507924;2,09944392552801;1,792046046;2,214482885;16,59465849;0,4879386239;113,0725196;;;;80,49089438;63,514
Qatar;1980;QAT;0;0;1;0;0;200;125,49;;;4,9302064812319;1,31877265982548;27,832;6,838;;46,279854484104;;;;;6,799999999;23,89750215;;;;;89,363
Qatar;1981;QAT;0;0;1;0;0;201;111,52;;;4,91745152134482;1,34078110763117;30,187;8,46;;44,3371429969898;;;;;8,520599251;25,39939707;;;;;89,514
Qatar;1982;QAT;0;0;1;0;0;202;87,06;;;4,8741019773729;1,32962158001926;31,907;5,7;;42,8079360076016;;;;;5,7;26,92575366;;;;;89,663
Qatar;1983;QAT;0;0;1;0;0;203;67,266;;;4,83703714047236;1,32252939434146;32,768;2,696;;41,5420594773565;;;;;2,743614001;28,46287683;;;;;89,811
Qatar;1984;QAT;0;0;1;0;0;204;98,829;;;4,88882163994108;1,40233017613167;33,142;1,142;;40,4040689118523;;;;;1,104972376;29,99491817;;;;;89,956
Qatar;1985;QAT;0;0;1;0;0;205;73,191;;;4,81793895327834;1,35522157246041;33,516;1,129;;39,3214956189287;;;;;1,912568307;31,51317829;;;;;90,1
Qatar;1986;QAT;0;0;1;0;0;206;39,348;;;4,82109088464163;1,37968615190696;34,152;1,897;;39,0814674693974;;;;;0,7575757576;32,93092162;;;;;90,4
Qatar;1987;QAT;0;0;1;0;0;207;46,116;;;4,8176199008313;1,39418892324117;35,685;4,491;;39,592034593106;;;;;2,68528464;34,22833764;;;;;91,056
Qatar;1988;QAT;0;0;1;0;0;208;38,548;;;4,83535809803283;1,42918684490471;37,406;4,822;;39,8689350206846;;;;;4,60251046;35,49888028;;;;;91,671
Qatar;1989;QAT;0;0;1;0;0;209;52,476;;;4,85789249575058;1,46831778556491;38,641;3,3;;39,8182901985445;;;;;3,3;36,76968131;;;;;92,247
Qatar;1990;QAT;0;0;1;0;0;210;-10,599;12,59;;4,73742619214736;1,41550753559278;39,804;3,012;;39,5731354697627;;;;;3,000968054;38,04263566;;;;;92,786
Qatar;1991;QAT;0;0;1;0;0;211;-15,592;21,77;;4,73742356869386;1,42327864964203;41,6;4,511;;39,2358113899302;;;;;4,417293233;39,31834625;;;;;93,291
Qatar;1992;QAT;0;0;1;0;0;212;-16,701;19,91;;4,78628451757525;1,476135736551;42,797;2,878;;38,8732062350827;;;;;3,060306031;40,59371232;;;;;93,763
Qatar;1993;QAT;0;0;1;0;0;213;-21,638;46,279;;4,79045645484714;1,4824161907472;42,498;-0,699;;38,5166291430363;;;;;-0,8733624454;41,86399655;;;;;94,203
Qatar;1994;QAT;0;0;1;0;0;214;-19,17;54,777;;4,80519715364295;1,49989318614924;43,097;1,408;;38,1711809915417;;;;35,62567714;1,321585903;43,12515073;;;;78,64992687;94,614
Qatar;1995;QAT;0;0;1;0;0;215;-27,601;50,204;;4,81049919778853;1,51046457785489;44,393;3,009;;37,8201149363783;;;;36,09479388;2,956521739;44,36976744;;;;87,66795203;94,998
Qatar;1996;QAT;0;0;1;0;0;216;-27,269;57,837;;4,82666691914945;1,53634376724935;47,486;6,966;;37,4118239620736;;;;39,70766314;4,904534606;45,58699397;;;;83,50922105;95,356
Qatar;1997;QAT;0;0;1;0;0;217;-30,859;54,382;;4,92625115285891;1,65011316444357;48,783;2,731;;36,6434208567032;;;;47,54644525;4,834489819;47,42385874;;;;84,44703884;95,659
Qatar;1998;QAT;0;0;1;0;0;218;-25,459;76,565;;4,95670788874412;1,69736013465407;50,18;2,863;;35,4700914487705;;;;43,10741811;2,951388889;50,04280792;;;;91,05812556;95,888
Qatar;1999;QAT;0;0;1;0;0;219;0,813;81,846;;4,96198398296666;1,71949701661058;51,277;2,187;;34,221134780953;;;;53,23091929;2,181703204;52,825323;;;;85,73296979;96,105
Qatar;2000;QAT;0;0;1;0;0;220;9,175;51,599;;4,98482869462612;1,75838951705279;52,075;1,556;;33,0819089845231;0,372799554496798;;;65,10534294;1,650335224;55,63626184;;;;89,61265972;96,311
Qatar;2001;QAT;0;0;1;0;0;221;23,728;59,225;;5,00056590771155;1,7871840817774;52,973;1,724;;32,1101828011607;0,37593984962406;3,898186662;-1,136390356;65,93671679;1,471334348;58,46950904;;;;94,96867168;96,506
Qatar;2002;QAT;0;0;1;0;0;222;19,778;47,666;;5,02360247105214;1,82276939620753;53,1;0,24;;31,3739829460991;0,256795868565916;7,18215168;2,019062639;64,86294762;0,24;61,42859604;;;;88,46972363;96,692
Qatar;2003;QAT;0;0;1;0;0;223;24,261;38,788;;5,02853408395257;1,84823223628868;54,3;2,26;;30,732795282948;0,234640393168579;3,719958677;-1,17681781;68,09824545;2,264565044;64,47243755;;;;90,16494869;96,868
Qatar;2004;QAT;0;0;1;0;0;224;24,638;30,061;;5,07854171106415;1,93610640043068;58;6,814;;30,689175522711;0,181799293579888;19,21891534;14,71063896;69,4750329;6,79933665;67,00628768;-6,119690215;;;90,37242884;97,09
Qatar;2005;QAT;0;0;1;0;0;225;16,762;19,126;;5,06767476399716;1,98210381644336;63,2;8,966;;28,7346610645107;0,133258478262211;7,492758483;-1,470185326;69,74353912;8,814395323;73,10163652;-18,30131687;;;94,74554417;97,396
Qatar;2006;QAT;0;0;1;0;0;226;16,133;13,947;;5,1170930989082;2,10279032562145;70,6;11,709;;23,6320586383251;0,121835107463077;26,17024567;5,49322129;68,95325593;11,83580962;87,42980189;-1,090435531;;;98,57091931;97,671
Qatar;2007;QAT;0;0;1;0;0;227;15,079;9,365;;5,1253282109254;2,18695351169497;80,3;13,739;;19,9581083923438;0,109942375031018;17,98565682;-2,781718211;70,45720864;13,75816258;106,1062016;-3,191431658;;;96,11410571;97,917
Qatar;2008;QAT;0;0;1;0;0;228;23,614;11,357;;5,07384418589057;2,26521888809996;92,4;15,068;;18,3695832124458;0,124647566750798;17,66355636;0,3608805224;74,40983071;15,05014516;124,3993971;-13,06383636;;;89,43284165;98,139
Qatar;2009;QAT;0;0;1;0;0;229;7,244;35,98;;5,10683312359216;2,32131253457844;87,9;-4,87;;17,4053316282078;0,123319456383116;11,95656113;0,4153865973;65,08991927;-4,863278016;138,6971576;41,25294814;;;80,14416297;98,336
Qatar;2010;QAT;0;0;1;0;0;230;20,009;30,425;;5,16315845183124;2,39744810885067;85,8;-2,389;;17,1992087789424;0,117906612206567;19,59233153;12,3874949;69,84598773;-2,425256752;147,5886305;0,2730603074;;;86,07028995;98,501
Qatar;2011;QAT;0;0;1;0;0;231;31,068;33,474;;5,21415563480216;2,45288382827302;87,5;1,981;;17,7311610370068;0,0966060404987279;13,37517641;7,67760832;75,54961251;1,138366235;155,3980189;-10,80839955;;;98,72163869;98,602
Qatar;2012;QAT;0;0;1;0;0;232;33,185;32,118;;5,22967800351625;2,49281763950963;89,1;1,829;;18,3508055000062;0,0941964622110214;4,730011844;-0,8475540244;74,34293721;2,315348534;164,1395349;-0,8923709416;;;105,7462944;98,697
Qatar;2013;QAT;0;0;1;0;0;233;30,424;30,883;;5,20734957286169;2,50918235338839;91,9;3,143;;18,6557946028691;0,0960229515645713;5,556040643;-1,177192047;70,88036688;3,221977568;175,3230835;4,312090758;;;102,3832081;98,785
Qatar;2014;QAT;0;0;1;0;0;234;23,959;24,912;;5,15600997665169;2,50161513206679;95,8;4,244;;18,2047223919954;0,117168462919326;5,334323292;-3,178365702;68,75193427;3,349720857;192,729765;6,543701477;;;99,03437474;98,868
Qatar;2015;QAT;0;0;1;0;0;235;8,502;35,547;;4,99054520665142;2,37754118746138;96,7;0,939;;17,4856839238091;0,161318389310859;4,753345724;-3,928099196;57,48252759;1,814077239;210,1456049;39,48937305;;;93,70760417;98,945
Saudi Arabia;1980;SAU;0;0;1;0;0;200;25,224;;;4,69554217580168;2,62081248574188;65,872;4,402;;92,2785449248416;0,953642489624573;5,652457601;0,5659132832;59,06494844;4,169266554;4,731710154;;;;90,75620835;65,86
Saudi Arabia;1981;SAU;0;0;1;0;0;201;21,503;;;4,72194978140996;2,66842878484497;68,237;3,589;;91,1355010799712;0,971818138227036;1,943004458;-2,892471606;53,88451549;2,798982188;4,967325987;;;;92,9118334;67,281
Saudi Arabia;1982;SAU;0;0;1;0;0;202;4,944;;;4,62588971996176;2,59357623831141;69,51;1,866;;89,7835792104698;1,55232664661492;-20,72988831;-24,43073467;37,46691253;1,021039604;5,210590364;;;;89,8500914;68,673
Saudi Arabia;1983;SAU;0;0;1;0;0;203;-13,045;;;4,54537751348371;2,53427239038996;69,91;0,576;;88,270055030349;2,11026097415013;-16,05138621;-19,94553465;25,14258028;0,191424196;5,464052956;;;;86,14529162;70,033
Saudi Arabia;1984;SAU;0;0;1;0;0;204;-15,381;;;4,51883638250534;2,52893982777034;69,437;-0,676;;86,6908058452683;2,70132924024328;-4,661451926;-9,032034686;22,1282629;-1,559037065;5,726574995;;;;79,7443837;71,36
Saudi Arabia;1985;SAU;0;0;1;0;0;205;-12,447;;;4,46638028502673;2,49769107020388;67,833;-2,309;;85,116552997115;3,60336268065428;-9,794502265;-13,85251085;14,88176155;-3,058768729;5,996327377;;;;66,71349446;72,647
Saudi Arabia;1986;SAU;0;0;1;0;0;206;-13,564;;;4,52206311311912;2,57458218261669;65,716;-3,121;;83,5865508597695;4,84256275231122;17,01274626;11,86560308;10,37619293;-3,203331465;6,272229484;;;;62,48922153;73,9
Saudi Arabia;1987;SAU;0;0;1;0;0;207;-11,404;;;4,4816620136266;2,55538952339318;64,143;-2,394;;82,1232176323666;5,6144081894227;-6,632496015;-10,65119305;11,44735569;-1,547116737;6,554339463;;;;67,99430243;74,589
Saudi Arabia;1988;SAU;0;0;1;0;0;208;-8,317;;;4,52900277970583;2,62393844432024;63,918;-0,35;;80,7577254109941;6,23076412819347;13,10931294;8,313051546;15,80925145;0,9075630252;6,844575264;;;;66,52651814;75,267
Saudi Arabia;1989;SAU;0;0;1;0;0;209;-10,004;;;4,52230962048253;2,63845331385502;64,693;1,212;;79,5243639362131;6,25642995866898;-0,5030158814;-4,647389915;15,11334613;1,032644903;7,1420656;;;;71,82313762;75,93
Saudi Arabia;1990;SAU;0;0;1;0;0;210;-3,53;;;4,5784852888986;2,71583711066723;64,01;-1,056;;78,3848624855816;5,63589161713205;15,19342589;10,50403037;24,64563635;2,077151335;7,445149301;;;;71,70802192;76,583
Saudi Arabia;1991;SAU;0;0;1;0;0;211;-20,833;39,352;37,96;4,63138136006514;2,79100955683353;66,493;3,88;;77,3203814443801;5,3654222759406;15,00788025;10,52259891;21,90308601;4,861111111;7,747291935;;;;74,69928364;77,223
Saudi Arabia;1992;SAU;0;0;1;0;0;212;-12,941;47,799;46,109;4,64715373125245;2,81777750728179;65,81;-1,028;;76,1875802556865;5,54248431009284;3,987540164;0,2142306273;26,08522582;-0,07700600647;8,03899632;;;;75,09202537;77,851
Saudi Arabia;1993;SAU;0;0;1;0;0;213;-12,986;58,598;56,526;4,64036753153634;2,82198686751399;66,627;1,241;;74,6079567551702;5,99870539089034;-1,363741432;-4,487074104;25,95359583;1,055795314;8,30187655;;;;67,80700785;78,186
Saudi Arabia;1994;SAU;0;0;1;0;0;214;-7,758;67,87;65,469;4,64097100932212;2,83358564902317;67,535;1,363;;72,3612626500118;6,08589370534144;0,5587201899;-2,294022468;28,28764679;0,5643254785;8,544268243;;;;60,07132191;78,429
Saudi Arabia;1995;SAU;0;0;1;0;0;215;-3,715;74,248;71,621;4,63990743131944;2,84351743741032;71,003;5,136;;70,060079226323;5,84875314352483;0,2120913449;-2,553744056;29,92010253;4,868431031;8,786781815;;;;65,04177186;78,67
Saudi Arabia;1996;SAU;0;0;1;0;0;216;0,429;75,206;72,546;4,64809857486394;2,86270369806299;71,195;0,27;;68,1028237489403;5,36780309150088;2,637424215;-0,1197494909;31,96307755;1,222069885;9,029339114;;;;66,65386457;78,91
Saudi Arabia;1997;SAU;0;0;1;0;0;217;0,184;76,704;73,991;4,64929512771352;2,87489620012457;71,02;-0,246;;66,3544943897097;5,35195954204951;1,103782052;-1,574099101;31,90666483;0,05715470377;9,275001047;;;;65,18810234;79,147
Saudi Arabia;1998;SAU;0;0;1;0;0;218;-8,947;101,523;97,932;4,65554793895855;2,89214415397753;70,72;-0,422;;64,8842564963217;6,14068232915588;2,893362521;0,2085058522;26,1256913;-0,371269735;9,523503389;;;;56,0884071;79,383
Saudi Arabia;1999;SAU;0;0;1;0;0;219;0,254;102,992;99,349;4,63397023021885;2,88156153439898;69,218;-2,123;4,345;63,7101353330449;5,65434003440383;-3,763285218;-6,223430445;33,00050508;-1,333763502;9,773344064;;;;57,84605836;79,616
Saudi Arabia;2000;SAU;0;0;1;0;0;220;7,554;86,702;83,635;4,65647270337371;2,91505986542989;68,502;-1,035;4,571;62,6987846024066;4,90087004979398;5,625416146;2,989460932;37,96109272;-1,124994779;10,02348711;;;;68,16645711;79,848
Saudi Arabia;2001;SAU;0;0;1;0;0;221;5,08;93,148;91,302;4,64986279947787;2,91944525607486;67,735;-1,119;4,617;61,7711840837621;5,13490939419761;-1,210743868;-3,619601889;35,3299443;-1,120944775;10,27400648;;;;63,56061208;80,077
Saudi Arabia;2002;SAU;0;0;1;0;0;222;6,262;96,352;93,579;4,63316444405988;2,91374234679614;67,81;0,111;5,265;60,9162720118653;5,03756690569786;-2,819174403;-5,12799176;36,99815599;0,2471865143;10,52403602;;;;64,59277916;80,304
Saudi Arabia;2003;SAU;0;0;1;0;0;223;12,997;81,564;78,706;4,67692632910392;2,96849929266237;68,135;0,479;5,562;60,060137544358;4,47187820962732;11,24206139;8,707699558;41,36960669;0,6121943951;10,76938861;;;;69,83119598;80,53
Saudi Arabia;2004;SAU;0;0;1;0;0;224;20,069;62,928;56,684;4,71069172690446;3,01325866528352;68,335;0,294;5,822;59,2369699802699;3,86831508108323;7,958441666;5,62715095;46,75243904;0,515506767;11,00707916;;;;75,08279902;80,754
Saudi Arabia;2005;SAU;0;0;1;0;0;225;27,419;37,342;22,311;4,73666321264324;3,05022890651493;68,727;0,573;6,051;57,3809842963765;3,18543265316187;5,573850122;2,389729574;52,32225234;0,4792303978;11,34937782;;;;81,95405315;80,979
Saudi Arabia;2006;SAU;0;0;1;0;0;226;26,284;25,831;6,084;4,75081005915439;3,07536809742546;70,035;1,904;6,254;54,6422553673773;2,91994313617965;2,788402224;-1,201288712;51,93437956;2,209024079;11,80768855;;;;89,94460415;81,204
Saudi Arabia;2007;SAU;0;0;1;0;0;227;22,452;17,115;-10,296;4,75934438257944;3,09490066853646;73,52;4,976;5,645;52,1699845017576;2,74278269015523;1,847130255;-2,077052713;51,48448952;4,167823301;12,28087213;;;;94,86330036;81,427
Saudi Arabia;2008;SAU;0;0;1;0;0;228;25,456;12,056;-37,923;4,78292631800295;3,12947720336317;78,02;6,121;5,176;49,9367488948339;2,29268797007642;6,249772752;2,232938638;55,41616249;9,870247913;12,76339984;;;;96,10264222;81,649
Saudi Arabia;2009;SAU;0;0;1;0;0;229;4,883;13,989;-38,318;4,76566907621005;3,12321442617305;81,345;4,262;5,377;47,8606487029891;2,83044463521807;-2,059249189;-5,657418037;41,03420306;5,057223147;13,25018817;;;;84,85833511;81,867
Saudi Arabia;2010;SAU;0;0;1;0;0;230;12,637;8,426;-36,912;4,76993431333748;3,1497547201134;84,353;3,698;5,548;46,2666893967733;2,61906893312118;5,039492888;1,724833907;47,51607227;5,339416806;13,68193972;;;;82,54976178;82,084
Saudi Arabia;2011;SAU;0;0;1;0;0;231;23,431;5,34;-36,697;4,80445252962763;3,20398695960065;87,512;3,744;5,772;45,2653367684578;2,15516255036864;10,99376163;8,273244386;53,8842637;5,826216088;14,02571766;;;;84,86140367;82,302
Saudi Arabia;2012;SAU;0;0;1;0;0;232;22,21;3,012;-46,747;4,80902678788981;3,22681120185457;90,02;2,866;5,524;44,4759126593521;2,07092728503799;5,427394266;3,133563625;51,87799647;2,866268875;14,33766869;;;;82,85039422;82,52
Saudi Arabia;2013;SAU;0;0;1;0;0;233;17,966;2,127;-50,382;4,78824121899146;3,22952826378767;93,198;3,53;5,568;43,7468112702073;2,16999758163359;2,850342991;0,6910655267;47,81463041;3,532524707;14,64513395;;;;81,91720991;82,74
Saudi Arabia;2014;SAU;0;0;1;0;0;234;9,621;1,541;-46,426;4,79017069792423;3,24209895802195;95,282;2,236;5,721;43,1095572742458;2,28862160288814;4,027651215;1,94530192;41,95272164;2,236290315;14,94427755;;;;79,56166856;82,96
Saudi Arabia;2015;SAU;0;0;1;0;0;235;-8,473;5,668;-35,092;4,72356591465606;3,19802167281804;96,431;1,206;5,591;42,5270958314397;2,77292505769267;4,690145073;2,694521078;29,84747169;1,206073222;15,23468407;;;;69,50388386;83,18
Singapore;1980;SGP;1;1;0;0;0;200;-13,35;;;3,97678268205395;1,35951296059463;50,317;8,541;5,751;46,9247951892293;1,50949376874787;10,11337211;8,724607403;39,85218171;8,526943194;3602,902985;0,5350248619;;;410,9367752;100
Singapore;1981;SGP;1;1;0;0;0;201;-10,733;;;4,03976339735161;1,44337252540488;54,437;8,189;5,925;45,3016567067682;1,46316552451239;10,8159233;5,614279638;42,68812599;8,182021968;3780,350746;7,338346859;;;399,7782683;100
Singapore;1983;SGP;0;1;0;0;0;1;-3,625;;;4,12323077669851;1,5515353845608;57,157;1,037;5,57;43,1547579319334;1,1784644489989;8,554482106;7,153752205;45,5699196;1,196410768;4001,583582;5,698663994;;;333,1470387;100
Singapore;1984;SGP;0;1;0;0;0;2;-2,058;;;4,16701824810131;1,60353408801969;58,645;2,604;6,135;42,433317954693;1,06996338400782;8,792286239;6,755184056;45,85170523;2,600985222;4077,941791;8,861425773;;;313,1235263;100
Singapore;1985;SGP;0;1;0;0;0;3;0,109;;;4,1772310878742;1,61433817658497;58,933;0,492;4,565;41,6571139808863;0,921131200015662;-0,6227016501;-0,7584031932;41,85371536;0,4801229115;4083,51791;9,671383031;;;304,1448457;100
Singapore;1986;SGP;0;1;0;0;0;4;1,792;;;4,19209220122755;1,62878727636157;58,12;-1,381;2,012;40,7122059501845;0,716998388465423;1,342810414;1,438615057;40,74712602;-1,385703364;4079,661194;8,17523644;;;294,8264605;100
Singapore;1987;SGP;0;1;0;0;0;5;-0,476;;;4,24070396932749;1,68393813905425;58,401;0,483;3,9;39,7349215813455;0,550609776177565;10,79793247;9,14418252;41,35676572;0,5233065219;4141,476119;5,538085743;;;325,0384746;100
Singapore;1988;SGP;0;1;0;0;0;6;7,333;;;4,29108633394803;1,74534028617624;59,29;1,523;2,575;38,795925622668;0,416976248448972;11,26359213;8,475501124;43,68125647;1,523185192;4247,922388;0,5059676564;;;359,867159;100
Singapore;1989;SGP;0;1;0;0;0;7;9,474;;;4,33706112533409;1,8040644299519;60,65;2,294;1,775;37,9046999753918;0,355904972393714;10,15882864;6,971857275;44,44016735;2,345456272;4374,479104;1,970538148;;;347,5726857;100
Singapore;1990;SGP;0;1;0;0;0;8;8,08;73,508;;4,37681174106001;1,86070325932615;62,743;3,45;1,775;37,3069978474332;0,323439581344345;9,820899557;5,631848024;45,9051556;3,460753387;4547,958209;2,545503615;;;344,3322178;100
Singapore;1991;SGP;0;1;0;0;0;9;10,72;76,351;;4,4070164509358;1,90326367005041;64,901;3,44;1,75;37,1469380077255;0,250054747220624;6,68839754;3,695382282;47,50963806;3,425701731;4679,228358;3,014293787;;;323,8879948;100
Singapore;1992;SGP;0;1;0;0;0;10;11,229;79,023;;4,43167457559236;1,94096946877054;66,357;2,244;1,8;37,0525226215071;0,197361758450875;6,639805569;3,483718244;47,84480018;2,263071187;4821,937313;4,502318134;;;311,3122673;100
Singapore;1993;SGP;0;1;0;0;0;11;6,777;71,193;;4,47797814042505;1,9982593384237;67,878;2,292;1,7;36,767964284417;0,172788647418229;11,45965088;8,675304888;47,36471782;2,289299644;4945,479104;1,867598854;;;313,4161398;100
Singapore;1994;SGP;0;1;0;0;0;12;15,286;70,691;;4,5192323002095;2,05313608936744;69,978;3,095;1,725;36,3732707277342;0,173159173171612;11,09568931;7,665158475;48,86100534;3,100132626;5103,056716;2,334747479;;;316,2165476;100
Singapore;1995;SGP;0;1;0;0;0;13;16,497;69,823;;4,5451463606398;2,09224328995383;71,185;1,725;1,75;36,1236740082049;0,144861979394729;7,175401121;3,968567752;50,88005862;1,720533848;5260,456716;3,094595395;;;345,4592639;100
Singapore;1996;SGP;0;1;0;0;0;14;14,627;71,272;;4,56666866153469;2,1314165452974;72,167;1,379;1,65;36,1106074376319;0,150025188323224;7,47139086;3,190985139;50,62447893;1,383180525;5478,662687;4,683237201;;;334,9111633;100
Singapore;1997;SGP;0;1;0;0;0;15;15,57;70,787;;4,59420542086541;2,17353589500991;73,627;2,023;1,425;35,9824815049915;0,132916824740826;8,316209111;4,739926747;51,45999984;2,003586185;5665,728358;5,181291176;;;323,8644221;100
Singapore;1998;SGP;0;1;0;0;0;16;21,792;84,646;;4,57469135669517;2,16877435373865;73,428;-0,271;2,5;35,4969695108676;0,111378366529616;-2,191015006;-5,457986674;51,05394742;-0,2675022929;5861,51194;8,888631675;;;312,0792557;100
Singapore;1999;SGP;0;1;0;0;0;17;17,204;85,32;;4,60144785635287;2,19900328503758;73,445;0,023;2,8;34,6715132299611;0,111245961607494;5,718371757;4,876891842;48,71356045;0,01670983374;5908,541791;9,725802426;;;336,4848464;100
Singapore;2000;SGP;0;1;0;0;0;18;11,072;82,256;;4,64123428995;2,24631142947559;74,435;1,349;2,675;34,0478871889489;0,092131732680321;9,038316326;7,165988202;47,64061862;1,361623924;6011,771642;1,896581804;;;364,3645205;100
Singapore;2001;SGP;0;1;0;0;0;19;14,433;94,471;;4,6345197906479;2,25131207302419;75,19;1,014;2,65;34,0965057567663;0,0823566559095407;-1,070862751;-3,703665952;42,14510186;0,9971979562;6176,137313;7,600674107;;;349,2921057;100
Singapore;2002;SGP;0;1;0;0;0;20;14,877;96,31;;4,65398602681845;2,27474190584519;74,896;-0,391;3,55;34,2703431973058;0,0710328000140014;3,923360767;2,979229621;41,97718622;-0,3916768666;6186,592593;6,299247905;;;349,746014;100
Singapore;2003;SGP;0;1;0;0;0;21;24,302;99,131;;4,6881947849286;2,30254520858333;75,261;0,487;3,95;34,0092374209996;0,0611340723110266;4,548255426;6,101275546;43,05055494;0,5079053002;5989,557496;7,235892783;;;377,2185643;100
Singapore;2004;SGP;0;1;0;0;0;22;19,311;95,691;;4,73541779946529;2,3552062382862;76,518;1,671;3,35;33,2668917492602;0,0556489896262466;9,939982684;8,572205292;47,68290362;1,662727199;6047,407837;1,289416952;;;401,5237125;100
Singapore;2005;SGP;0;1;0;0;0;23;23,26;92,663;;4,76948787983353;2,39948508251651;76,877;0,469;3,125;32,3274420670782;0,0550481142142599;7,366322393;4,872093269;50,25497948;0,4251062766;6191,236575;3,336078554;;;420,4305129;100
Singapore;2006;SGP;0;1;0;0;0;24;26,893;86,524;;4,80654889969258;2,45013667001669;77,617;0,963;2,65;31,4816009731401;0,0488654244516825;9,006766079;5,648343294;51,98696809;0,9629017782;6342,024496;3,405513092;;;425,3633995;100
Singapore;2007;SGP;0;1;0;0;0;25;27,143;87,789;;4,83754917320944;2,49922918288367;79,251;2,105;2,125;30,5531253120788;0,0428679973714474;9,021519513;4,572986271;54,09790919;2,104880036;6602,300719;-0,5540427402;;;394,2884719;100
Singapore;2008;SGP;0;1;0;0;0;26;15,083;97,853;;4,83070604704637;2,51549764535577;84,504;6,628;2,225;29,3932969650009;0,0414321884664469;1,863483455;-3,415492694;49,93586224;6,627781774;6913,422857;6,856278723;;;437,3267149;100
Singapore;2009;SGP;0;1;0;0;0;27;16,393;101,689;;4,8209378214349;2,51882704542822;85,008;0,597;3,025;28,120652310171;0,0406877612701381;0,1279533828;-2,846771949;50,96710453;0,5967202574;7125,104286;2,356467094;;;358,1928118;100
Singapore;2010;SGP;0;1;0;0;0;28;22,933;98,674;;4,87731230315041;2,58289704429008;87,408;2,824;2,175;27,3111891575375;0,0361489888834214;14,51974971;12,50852155;53,97059332;2,823661349;7231,811966;4,225382135;;;369,6855558;100
Singapore;2011;SGP;0;1;0;0;0;29;22,218;103,13;;4,90337430250538;2,61801356107896;91,995;5,248;2,025;27,3435672888141;0,0346076007512354;6,214934169;4,023381649;54,14754734;5,247793398;7363,193182;4,160490844;;;379,0986314;100
Singapore;2012;SGP;0;1;0;0;0;30;17,643;106,725;;4,91415776214993;2,63945162478005;96,205;4,576;1,95;27,6611078255925;0,033272726533169;4,435497594;1,904462237;53,83608504;4,575602704;7524,6983;4,860577563;;;369,2129658;100
Singapore;2013;SGP;0;1;0;0;0;31;15,707;98,185;;4,91908745838499;2,65141370982237;98,474;2,359;1,9;27,7528082177681;0,0343752167938134;4,817630991;3,133979149;52,92232214;2,358604154;7636,721358;5,836216953;;;367,04178;100
